DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err
6391.5,9.1584,0.4804,0.4536,0.4457,0.4453,40.9628,1.1442,0.4298,2.78,0.58,AkerBP,2.0,0.30016866,0.5296297,1.2051203674077988,0.5438057467049258,5.324276123736996,26.52530169961046
6391.75,9.1706,0.4831,0.4582,0.4525,0.4524,42.741,1.1457,0.4324,2.78,0.58,AkerBP,2.0,0.30086836,0.5306045,1.2073763984441757,0.5445578948490378,5.383293920238782,25.938458568232615
6392.0,9.2028,0.4793,0.4531,0.4475,0.4478,44.5192,1.1488,0.4378,2.78,0.58,AkerBP,2.0,0.30231702,0.5324804,1.2119438433647156,0.5460043486314704,5.496504471162567,24.71547479019424
6392.25,9.2089,0.4763,0.4404,0.4409,0.4449,44.2949,1.1528,0.4451,2.78,0.58,AkerBP,2.0,0.3041505,0.5346622,1.2175828117132186,0.5476833476594721,5.6196054574270065,23.047258517068556
6392.5,9.2165,0.4698,0.4305,0.4258,0.4285,44.0706,1.156,0.4509,2.78,0.58,AkerBP,2.0,0.30563506,0.5361557,1.2219531708955764,0.5488360731502648,5.705291599963366,21.72013154807381
6392.75,9.2076,0.4789,0.4281,0.4199,0.4187,44.1412,1.1575,0.4537,2.78,0.58,AkerBP,2.0,0.30632308,0.53678954,1.2239366966485976,0.5493258737625577,5.739671416725498,21.076895252933152
6393.0,9.1982,0.4936,0.4355,0.4319,0.4385,44.2118,1.158,0.4545,2.78,0.58,AkerBP,2.0,0.30657127,0.53698003,1.2246255427598953,0.5494745646327064,5.753501101890795,20.896493868582258
6393.25,9.1974,0.509,0.4565,0.4525,0.4587,43.1237,1.1587,0.4549,2.78,0.58,AkerBP,2.0,0.3070188,0.53718895,1.225774078965187,0.5496448443803282,5.788735562715708,20.827620219900684
6393.5,9.1921,0.515,0.4733,0.4712,0.4778,42.0356,1.162,0.4566,2.78,0.58,AkerBP,2.0,0.30915013,0.53815156,1.2312193053960798,0.5504293856309663,5.956910963518064,20.549580733895382
6393.75,9.1791,0.5274,0.4837,0.484,0.4998,40.8888,1.1737,0.4624,2.78,0.58,AkerBP,2.0,0.31667817,0.5414481,1.250348618030548,0.5530902272228457,6.530511888093049,19.61293841324519
6394.0,9.1814,0.5365,0.4905,0.4887,0.4999,39.7421,1.1992,0.4752,2.78,0.58,AkerBP,2.0,0.33266753,0.54809994,1.2905806183815,0.5583152752903546,7.620131619538027,17.490588234502233
6394.25,9.1737,0.5423,0.4931,0.487,0.4983,40.11,1.2337,0.4927,2.78,0.58,AkerBP,2.0,0.35313725,0.5559577,1.3413498878479002,0.5642168690481257,8.725775135600243,14.515297147985734
6394.5,9.1969,0.5427,0.4932,0.4857,0.4982,40.4779,1.262,0.5073,2.78,0.58,AkerBP,2.0,0.36865047,0.56147707,1.3793366092443466,0.5681662003395099,9.297671097016373,11.9980682711433
6394.75,9.215,0.5469,0.4949,0.489,0.4991,40.6654,1.2758,0.5145,2.78,0.58,AkerBP,2.0,0.37573078,0.5638932,1.3965527635812758,0.569838992998647,9.464866247160662,10.755878133847832
6395.0,9.2362,0.5512,0.4986,0.4905,0.4971,40.8528,1.2795,0.5168,2.78,0.58,AkerBP,2.0,0.37751457,0.5644478,1.4008510369062424,0.570220024875643,9.48425454523191,10.336692119899963
6395.25,9.241,0.5544,0.5007,0.4919,0.5009,41.6859,1.2787,0.5183,2.78,0.58,AkerBP,2.0,0.37681848,0.563965,1.3990079581737518,0.5699021167094347,9.408614856788288,9.956032550537278
6395.5,9.2624,0.5629,0.5052,0.498,0.5073,42.5189,1.2735,0.5224,2.78,0.58,AkerBP,2.0,0.37317547,0.56182224,1.389591752886772,0.5684709244564594,9.115960179565919,8.819089673901118
6395.75,9.2708,0.5739,0.5126,0.5068,0.5128,41.5494,1.2624,0.5312,2.78,0.58,AkerBP,2.0,0.36537036,0.5570971,1.3692798942327498,0.5652523540096759,8.466404802974477,6.410458209652839
6396.0,9.2793,0.5824,0.5231,0.5179,0.5189,40.58,1.2485,0.543,2.78,0.58,AkerBP,2.0,0.35547197,0.5509058,1.3432863295078277,0.5609075596266423,7.592016780763135,3.2978931172453505
6396.25,9.3527,0.6028,0.5373,0.5318,0.5224,38.0671,1.2379,0.5525,2.78,0.58,AkerBP,2.0,0.34787348,0.5461713,1.323261072039604,0.5574825339491982,6.895635514953072,0.9018160994023947
6396.5,9.3802,0.6205,0.5555,0.55,0.529,35.5542,1.2329,0.5571,2.78,0.58,AkerBP,2.0,0.34428564,0.54399455,1.3138191109895705,0.5558750606176249,6.563315028759053,0.21987782846438916
6396.75,9.2341,0.6377,0.5749,0.5704,0.5425,34.4365,1.2315,0.5585,2.78,0.58,AkerBP,2.0,0.34326965,0.54337883,1.3111429822444916,0.5554169637917136,6.467152435606294,0.5520208072133262
6397.0,9.1202,0.6498,0.5876,0.5842,0.554,33.3187,1.2313,0.5586,2.78,0.58,AkerBP,2.0,0.3431362,0.5433084,1.3107982337474824,0.5553637990982994,6.456447149149867,0.5793413715898005
6397.25,9.6953,0.6497,0.5787,0.5747,0.5524,33.4583,1.2312,0.558,2.78,0.58,AkerBP,2.0,0.34314513,0.54338443,1.3108681797981263,0.5554163335512574,6.470774837404665,0.46302266106498896
6397.5,10.3408,0.6362,0.5562,0.554,0.5378,33.5978,1.2308,0.5543,2.78,0.58,AkerBP,2.0,0.3433312,0.54393244,1.3116441589593886,0.5557988702109147,6.568423704857709,0.27040775950111134
6397.75,11.083,0.5856,0.5337,0.532,0.5187,34.536,1.2295,0.5417,2.78,0.58,AkerBP,2.0,0.34400752,0.5460267,1.314530344605446,0.55725543638382,6.915847466892712,2.8715961572494124
6398.0,11.6608,0.5703,0.5134,0.5102,0.5042,35.4742,1.2269,0.5168,2.78,0.58,AkerBP,2.0,0.34542355,0.5503718,1.3205378943681716,0.5602577637321174,7.632072244532682,8.409010010084636
6398.25,9.8315,0.5459,0.4938,0.4909,0.4876,35.2049,1.2235,0.488,2.78,0.58,AkerBP,2.0,0.3471729,0.55372196,1.3266253596544266,0.5625708343387535,8.428717585159509,15.28090867597409
6398.5,8.9284,0.5269,0.4795,0.4771,0.4767,34.9357,1.2209,0.4678,2.78,0.58,AkerBP,2.0,0.34860972,0.55382067,1.3298884266614914,0.5626744156428443,8.926892182938104,20.28097811946222
6398.75,9.0345,0.5135,0.4707,0.4694,0.4702,34.6423,1.2196,0.4587,2.78,0.58,AkerBP,2.0,0.3492831,0.55304664,1.3308838272094725,0.5621716056206431,9.124616858762915,22.557576982917606
6399.0,9.0442,0.5174,0.4694,0.4668,0.4692,34.349,1.2192,0.4563,2.78,0.58,AkerBP,2.0,0.34943414,0.5527386,1.3310197567939759,0.5619685197265709,9.171567978508516,23.157685673147256
6399.25,9.0406,0.5243,0.4721,0.4695,0.4737,33.9086,1.2182,0.4562,2.78,0.58,AkerBP,2.0,0.3487682,0.5524775,1.3293664997816084,0.561774833269881,9.12547198995308,23.142225618123845
6399.5,9.0212,0.5318,0.478,0.4758,0.4815,33.4683,1.2131,0.4584,2.78,0.58,AkerBP,2.0,0.34488648,0.5513762,1.3199984312057493,0.5609234674996952,8.812004880533284,22.365503381259877
6399.75,9.0207,0.5418,0.488,0.4857,0.493,33.4039,1.1955,0.4662,2.78,0.58,AkerBP,2.0,0.33144495,0.5472103,1.2872571247816085,0.5576596739208094,7.67520909925625,19.61811967413329
6400.0,9.0478,0.5552,0.5021,0.5,0.5107,33.3395,1.16,0.4837,2.78,0.58,AkerBP,2.0,0.30437556,0.5371558,1.2198227709531784,0.5495109871694073,5.157135426998143,13.605744711475554
6400.25,9.0636,0.5649,0.5163,0.5138,0.524,33.9004,1.1173,0.5082,2.78,0.58,AkerBP,2.0,0.2730211,0.5226984,1.138989360332489,0.537188163918993,1.9412297800491387,5.704085777054912
6400.5,9.0544,0.5812,0.5313,0.5296,0.5429,34.4613,1.0862,0.5291,2.78,0.58,AkerBP,2.0,0.25179878,0.5117384,1.08288394510746,0.5273668249204907,0.3052895316276877,0.3275704175976789
6400.75,9.059,0.5862,0.5403,0.5403,0.5495,35.2518,1.0721,0.5396,2.78,0.58,AkerBP,2.0,0.24275292,0.5071689,1.05890528768301,0.5231148492792843,1.2307352221798327,3.0550687028754
6401.0,9.1309,0.5862,0.5413,0.5403,0.5507,36.0422,1.0679,0.5426,2.78,0.58,AkerBP,2.0,0.240132,0.50593823,1.052013264298439,0.5219426075850785,1.487661363569723,3.8071124981425517
6401.25,9.1148,0.5835,0.5418,0.5415,0.5517,35.0965,1.0644,0.5428,2.78,0.58,AkerBP,2.0,0.23797405,0.5052072,1.0465488290786742,0.5212015567090905,1.6771111350362478,3.9790794566892838
6401.5,9.1107,0.5786,0.5378,0.5389,0.5518,34.1507,1.0489,0.541,2.78,0.58,AkerBP,2.0,0.22852221,0.5023569,1.0228489559888838,0.5182097707357114,2.483653733541437,4.212611693953538
6401.75,9.0835,0.5764,0.5355,0.5372,0.5464,34.7825,0.9984,0.5345,2.78,0.58,AkerBP,2.0,0.19896811,0.4939654,0.9488133895397186,0.5089876672752357,4.9666076182172825,4.773121183304823
6402.0,9.0901,0.5746,0.5342,0.536,0.5434,35.4143,0.906,0.5212,2.78,0.58,AkerBP,2.0,0.15061213,0.4807493,0.8270443531870841,0.4934674450271538,8.714751303853852,5.320904637921376
6402.25,9.0957,0.5754,0.5329,0.5339,0.5379,35.1155,0.8098,0.5051,2.78,0.58,AkerBP,2.0,0.108604275,0.46615887,0.7174519063532352,0.4763122154553136,11.403814972433288,5.699422796413857
6402.5,9.1074,0.5775,0.5345,0.5344,0.5384,34.8167,0.7479,0.4932,2.78,0.58,AkerBP,2.0,0.086274855,0.45474964,0.6553602643311024,0.4633829354424818,12.373276596991257,6.0456335274773325
6402.75,9.1033,0.5779,0.5333,0.5331,0.5365,34.998,0.7217,0.4878,2.78,0.58,AkerBP,2.0,0.07796669,0.4493723,0.6310836327075958,0.4574041526922251,12.555960550423192,6.231211010203955
6403.0,9.0822,0.5758,0.5344,0.5339,0.5368,35.1794,0.7136,0.4861,2.78,0.58,AkerBP,2.0,0.075535364,0.44764513,0.623820411413908,0.45549655253365934,12.58122037361155,6.295710237881226
6403.25,9.0988,0.5706,0.53,0.53,0.5326,34.8527,0.7069,0.4852,2.78,0.58,AkerBP,2.0,0.07357507,0.44611138,0.617827412635088,0.45381916210989226,12.600450893324652,6.467608798455844
6403.5,9.0569,0.5664,0.5255,0.5249,0.5288,34.5259,0.6883,0.4831,2.78,0.58,AkerBP,2.0,0.06835839,0.4416675,0.6015121358633041,0.44898772360560735,12.609017018261792,7.061121174579306
6403.75,9.0467,0.5606,0.5209,0.5202,0.5248,35.311,0.6521,0.4787,2.78,0.58,AkerBP,2.0,0.05912686,0.43260127,0.5713955979049206,0.4392007878687657,12.376077610041321,8.251349933410133
6404.0,9.073,0.5585,0.5183,0.5169,0.5222,36.096,0.6108,0.4732,2.78,0.58,AkerBP,2.0,0.05001183,0.4217168,0.5396588572859764,0.4275521607581824,11.647207386054946,9.646627058710393
6404.25,9.0988,0.5585,0.5174,0.5157,0.5215,36.1508,0.5821,0.469,2.78,0.58,AkerBP,2.0,0.044502567,0.4139174,0.519214161708951,0.4192601415738506,10.803270622066483,10.605513523699225
6404.5,9.0289,0.5577,0.5179,0.5143,0.521,36.2057,0.5695,0.467,2.78,0.58,AkerBP,2.0,0.04228246,0.41045913,0.5106491319090127,0.41559573651904674,10.333778418083806,11.007336933822973
6404.75,8.9901,0.5549,0.5185,0.5134,0.5231,35.9988,0.5659,0.4664,2.78,0.58,AkerBP,2.0,0.041669473,0.4094702,0.5082489100098609,0.41454907481636527,10.187504857773284,11.117265262357357
6405.0,9.0111,0.5594,0.5195,0.5143,0.5244,35.7919,0.5651,0.4664,2.78,0.58,AkerBP,2.0,0.041534014,0.4092256,0.5076934008300305,0.4142920738917888,10.158662036802264,11.172368376546139
6405.25,9.046,0.5596,0.5178,0.5146,0.5217,35.3541,0.5637,0.4664,2.78,0.58,AkerBP,2.0,0.041298166,0.4087973,0.5067236265540123,0.41384211985918784,10.107570240551308,11.268842225731591
6405.5,9.0674,0.5566,0.512,0.5088,0.5169,34.9163,0.5593,0.4665,2.78,0.58,AkerBP,2.0,0.040565424,0.4074298,0.5036741288006306,0.412407421669131,9.94562331474512,11.595408002329902
6405.75,9.0575,0.549,0.5054,0.5026,0.5112,34.226,0.55,0.4669,2.78,0.58,AkerBP,2.0,0.039059933,0.4044906,0.4972778312116861,0.40932869193836935,9.58584887060253,12.330543598550147
6406.0,9.0717,0.5414,0.4998,0.4977,0.506,33.5357,0.5386,0.4673,2.78,0.58,AkerBP,2.0,0.03729405,0.40088126,0.4896082323044538,0.40555215776570114,9.096132138051642,13.21374753569417
6406.25,9.2915,0.5326,0.4943,0.4919,0.4998,32.923,0.5301,0.4676,2.78,0.58,AkerBP,2.0,0.03603224,0.39817494,0.48399743504822257,0.4027240275308588,8.696956225575825,13.87424560931164
6406.5,9.2663,0.5263,0.4892,0.487,0.4946,32.3102,0.5261,0.4678,2.78,0.58,AkerBP,2.0,0.035454046,0.39688632,0.48137734062969684,0.40137905870344,8.50079060450545,14.198576591825567
6406.75,9.0727,0.5239,0.4869,0.4845,0.4922,33.5127,0.525,0.4678,2.78,0.58,AkerBP,2.0,0.035297025,0.39654207,0.48067105166614055,0.40101934116832405,8.443609206449423,14.275472174364246
6407.0,9.1028,0.5262,0.4873,0.4851,0.4923,34.7151,0.5253,0.468,2.78,0.58,AkerBP,2.0,0.03533904,0.3965979,0.48082501359283925,0.401079783401549,8.466587932069435,14.299191580865605
6407.25,9.1248,0.531,0.4887,0.487,0.4937,35.7143,0.5278,0.4691,2.78,0.58,AkerBP,2.0,0.035693556,0.39717054,0.48222220122814174,0.40169011582430103,8.63542985446349,14.370045656725427
6407.5,9.1344,0.5308,0.4911,0.4886,0.4962,36.7135,0.5368,0.4728,2.78,0.58,AkerBP,2.0,0.037003357,0.3992731,0.4873679881542921,0.4039304983845171,9.20864602192771,14.566307448283183
6407.75,9.1523,0.5348,0.492,0.4887,0.4968,37.0771,0.5568,0.4809,2.78,0.58,AkerBP,2.0,0.040104557,0.4039327,0.49922379963099955,0.4089109031198918,10.340553227191165,14.96966040343277
6408.0,9.1513,0.5344,0.4943,0.4893,0.4978,37.4407,0.5849,0.4916,2.78,0.58,AkerBP,2.0,0.044937536,0.410554,0.5170310655236244,0.4160156426496118,11.603510767032919,15.37517439999759
6408.25,9.1508,0.5332,0.4963,0.4878,0.4996,36.743,0.6089,0.5004,2.78,0.58,AkerBP,2.0,0.04954031,0.41624093,0.5333422917127609,0.42214561255823996,12.408886235381683,15.638366794916067
6408.5,9.1531,0.5349,0.4944,0.4835,0.4974,36.0453,0.6209,0.5046,2.78,0.58,AkerBP,2.0,0.052017126,0.41910982,0.5419165267795324,0.42524585403005927,12.720804190766245,15.726148626623221
6408.75,9.1615,0.5343,0.4935,0.4859,0.495,35.8616,0.6244,0.5058,2.78,0.58,AkerBP,2.0,0.052762486,0.41994923,0.5444713650643825,0.4261539583884647,12.800870425307082,15.746548361315801
6409.0,9.1446,0.5354,0.4967,0.4885,0.4959,35.678,0.625,0.5062,2.78,0.58,AkerBP,2.0,0.052890338,0.42006344,0.5448812721669674,0.42628061958739405,12.818996453285223,15.788103597907138
6409.25,9.1757,0.538,0.4994,0.4912,0.4967,34.8453,0.625,0.5074,2.78,0.58,AkerBP,2.0,0.052884776,0.41988257,0.5446968608349562,0.4261035065045295,12.848502266407014,16.02217057459016
6409.5,9.1783,0.5445,0.5033,0.4925,0.4989,34.0125,0.6249,0.5115,2.78,0.58,AkerBP,2.0,0.0528424,0.41926718,0.5440139760077,0.42549813443952883,12.943834852344382,16.81365895610384
6409.75,9.1508,0.553,0.5086,0.4973,0.5002,33.1925,0.6245,0.5202,2.78,0.58,AkerBP,2.0,0.052703317,0.4180975,0.5425775960832834,0.42434026604081965,13.118079089946624,18.42747673186858
6410.0,9.2596,0.5624,0.5152,0.504,0.5071,32.3725,0.6241,0.532,2.78,0.58,AkerBP,2.0,0.052524414,0.41706795,0.5411795888096094,0.4233139508366452,13.286398203876082,20.42970848935241
6410.25,9.2043,0.5718,0.5207,0.5103,0.5122,31.8606,0.6239,0.5414,2.78,0.58,AkerBP,2.0,0.05238817,0.41679698,0.5406008540093898,0.4230330290499368,13.351361755186755,21.863127253428743
6410.5,9.1977,0.5733,0.5233,0.5126,0.5112,31.3487,0.6252,0.5457,2.78,0.58,AkerBP,2.0,0.052620783,0.41723514,0.5415656921267509,0.4234887656742223,13.377208552982903,22.395315067945333
6410.75,9.0284,0.5601,0.5145,0.5082,0.5037,31.5767,0.6339,0.545,2.78,0.58,AkerBP,2.0,0.054550655,0.41964513,0.5484040431678295,0.42607104701364074,13.48729402621399,21.821826236029228
6411.0,9.2844,0.5407,0.4986,0.4975,0.492,31.8047,0.6664,0.5381,2.78,0.58,AkerBP,2.0,0.062413026,0.42864287,0.575398191139102,0.43573990708426874,13.65573362258374,19.02250379404038
6411.25,9.6204,0.5244,0.49,0.4836,0.484,32.3919,0.7473,0.5238,2.78,0.58,AkerBP,2.0,0.08626223,0.45049953,0.6514474479854107,0.4593466903867593,12.826515725222709,12.304946470645426
6411.5,9.0582,0.5098,0.4793,0.4729,0.4729,32.979,0.8855,0.5065,2.78,0.58,AkerBP,2.0,0.1405051,0.47893333,0.8022449558973312,0.49095354862117957,9.40203773039737,3.069388228789809
6411.75,9.0682,0.5032,0.4659,0.4624,0.4609,33.1858,1.0345,0.4937,2.78,0.58,AkerBP,2.0,0.21959153,0.5055505,1.005000347495079,0.5202137826339202,2.8515855490498723,5.37042386751471
6412.0,9.0778,0.5023,0.4653,0.4606,0.4588,33.3926,1.1238,0.4879,2.78,0.58,AkerBP,2.0,0.27881122,0.52725637,1.1553465592861176,0.5409723545696907,2.8071328782806297,10.877711533037656
6412.25,9.0819,0.5044,0.4687,0.4632,0.463,33.0223,1.1523,0.4863,2.78,0.58,AkerBP,2.0,0.29873732,0.534866,1.2055713111162185,0.5475958761846597,4.623041839470486,12.604539622590922
6412.5,9.0889,0.5061,0.4727,0.4665,0.4686,32.6521,1.1575,0.486,2.78,0.58,AkerBP,2.0,0.3023871,0.5362734,1.2147473412752152,0.5487841496424185,4.945774624208661,12.918549309139612
6412.75,9.0773,0.5064,0.4733,0.4663,0.4696,32.4392,1.1582,0.486,2.78,0.58,AkerBP,2.0,0.3028742,0.53645915,1.2159698057174682,0.5489403565573274,4.987895503148701,12.950690649655852
6413.0,9.1046,0.5063,0.4732,0.4654,0.4703,32.2263,1.1602,0.4863,2.78,0.58,AkerBP,2.0,0.30423328,0.5369599,1.2193673402071,0.5493624601970042,5.099753508627824,12.9678100343418
6413.25,9.1033,0.5083,0.4735,0.4647,0.4708,31.8932,1.1714,0.4876,2.78,0.58,AkerBP,2.0,0.31185994,0.53981113,1.2384362739324568,0.5517336522369403,5.72274832955923,13.152922936205966
6413.5,9.1306,0.5081,0.4734,0.4662,0.472,31.5601,1.2123,0.4923,2.78,0.58,AkerBP,2.0,0.33912805,0.55027986,1.3064405089616775,0.5600114186609193,7.76544658596697,13.754096823262094
6413.75,9.1661,0.5086,0.4767,0.4697,0.475,31.7735,1.309,0.5025,2.78,0.58,AkerBP,2.0,0.3963634,0.57408375,1.4484282499551773,0.5764142014888661,10.651508781908124,14.709293828630088
6414.0,9.1202,0.5087,0.4764,0.4713,0.4755,31.987,1.4584,0.5163,2.78,0.58,AkerBP,2.0,0.454114,0.60195464,1.5910355406999588,0.5917821868500044,9.094592752328502,14.619830883208293
6414.25,9.0529,0.5135,0.4767,0.4667,0.4753,32.0794,1.6007,0.5275,2.78,0.58,AkerBP,2.0,0.48087487,0.61827517,1.6577942889928816,0.599258472006062,3.566832572804498,13.603501802097062
6414.5,9.0597,0.5136,0.4799,0.468,0.4762,32.1718,1.6781,0.533,2.78,0.58,AkerBP,2.0,0.49050686,0.6298289,1.6845025306940078,0.6043609019065259,0.3815345148684744,13.388536943063018
6414.75,9.0498,0.5149,0.4847,0.4751,0.4814,31.7037,1.7015,0.5342,2.78,0.58,AkerBP,2.0,0.49329188,0.63495266,1.6930871194601058,0.6066016502352684,0.4944390561207285,13.553285330450832
6415.0,9.0355,0.5192,0.4851,0.4798,0.4841,31.2356,1.7051,0.5319,2.78,0.58,AkerBP,2.0,0.4942407,0.6363631,1.6958356940746306,0.6071997740735191,0.5433291845269732,14.156753914931203
6415.25,9.0345,0.5121,0.4819,0.4767,0.4819,31.1587,1.7033,0.5235,2.78,0.58,AkerBP,2.0,0.4957962,0.6375948,1.6997911870479583,0.6076768939572864,0.20600087782784893,16.07963590397067
6415.5,9.0401,0.5006,0.4789,0.474,0.4795,31.0818,1.6986,0.5063,2.78,0.58,AkerBP,2.0,0.49894893,0.6391307,1.707315160036087,0.6081933734142881,0.5130790083649391,20.125098442482354
6415.75,9.0722,0.4996,0.4763,0.4711,0.478,31.3274,1.6926,0.4859,2.78,0.58,AkerBP,2.0,0.502876,0.6390903,1.7157023859024048,0.607943569076631,1.364905228784394,25.117013598812733
6416.0,9.3924,0.4986,0.4688,0.4651,0.4704,31.5729,1.6879,0.471,2.78,0.58,AkerBP,2.0,0.5059133,0.6374712,1.7214050447940825,0.6070402320433823,1.985013614200045,28.883276442331706
6416.25,9.036,0.492,0.4627,0.4608,0.4638,31.5073,1.6857,0.4643,2.78,0.58,AkerBP,2.0,0.50733256,0.6362573,1.7238477671146393,0.6064162249038976,2.2630223120744675,30.608706634481496
6416.5,9.1518,0.4854,0.4552,0.453,0.4572,31.4418,1.6851,0.4625,2.78,0.58,AkerBP,2.0,0.5077198,0.63587767,1.7244910597801208,0.6062247189493645,2.3376096243618067,31.07561490797069
6416.75,9.0207,0.4826,0.4521,0.4498,0.4554,31.1984,1.6849,0.4622,2.78,0.58,AkerBP,2.0,0.5077716,0.6357839,1.724555958509445,0.606179876262595,2.3536090278025354,31.15099010441258
6417.0,9.036,0.4908,0.4521,0.4488,0.4565,30.9551,1.6839,0.4623,2.78,0.58,AkerBP,2.0,0.507615,0.63551366,1.7240870285034178,0.6060675845329594,2.3865448365946804,31.09833106921034
6417.25,9.0521,0.4946,0.454,0.4484,0.4586,30.9797,1.6783,0.4633,2.78,0.58,AkerBP,2.0,0.5066217,0.634097,1.7212580478191375,0.6054859863638062,2.5596167442732285,30.68983085771773
6417.5,9.0557,0.4981,0.4553,0.4497,0.4607,31.0042,1.6591,0.4669,2.78,0.58,AkerBP,2.0,0.5031456,0.6297699,1.7116486704349516,0.6037049548490945,3.1672997670394545,29.300697119103557
6417.75,9.0483,0.5008,0.4562,0.4502,0.4632,31.6038,1.6199,0.4746,2.78,0.58,AkerBP,2.0,0.4957506,0.62298083,1.6923243820667266,0.600905061417749,4.4709168508381225,26.612950151232408
6418.0,9.0559,0.4999,0.4563,0.4506,0.4648,32.2034,1.5722,0.4849,2.78,0.58,AkerBP,2.0,0.48583478,0.6170492,1.66788592338562,0.5984760295454338,6.086116485537462,23.422567445954584
6418.25,9.0671,0.5006,0.4618,0.4516,0.4724,32.903,1.537,0.4932,2.78,0.58,AkerBP,2.0,0.47755474,0.6131789,1.647954578399658,0.596873202850484,7.2189055562562245,21.02051963716219
6418.5,9.0697,0.5028,0.468,0.461,0.4757,33.6026,1.5207,0.4973,2.78,0.58,AkerBP,2.0,0.47334743,0.61128795,1.6378422117233276,0.596067604219431,7.703176939786125,19.860768996467108
6418.75,9.0789,0.5063,0.4705,0.4638,0.4761,35.1458,1.5143,0.4985,2.78,0.58,AkerBP,2.0,0.47172403,0.6105157,1.633913605213165,0.5957303052807756,7.898937146745368,19.50457478049662
6419.0,9.0942,0.5134,0.4744,0.469,0.4787,36.6891,1.503,0.4989,2.78,0.58,AkerBP,2.0,0.46914348,0.60915184,1.627591089606285,0.5951189598413524,8.289493653112787,19.286221655913494
6419.25,9.1133,0.5169,0.4787,0.4728,0.4807,36.7817,1.4673,0.4998,2.78,0.58,AkerBP,2.0,0.46010068,0.6045117,1.6054553467035293,0.5929814093075579,9.415616895217696,18.643739357254486
6419.5,9.1018,0.5211,0.4809,0.4754,0.4832,36.8744,1.3973,0.5015,2.78,0.58,AkerBP,2.0,0.43710718,0.5931743,1.5490514856576918,0.5873428186802928,10.860336767887484,17.117212099759296
6419.75,9.1278,0.5283,0.4875,0.481,0.486,36.836,1.3167,0.5038,2.78,0.58,AkerBP,2.0,0.40020955,0.5757754,1.4579271113872527,0.5774587173421611,10.725838185406907,14.620626705470647
6420.0,9.136,0.5414,0.4978,0.4921,0.4924,36.7977,1.26,0.5056,2.78,0.58,AkerBP,2.0,0.36769888,0.5612145,1.377059431672096,0.5679787738257367,9.290431085086992,12.337573937052342
6420.25,9.1355,0.5538,0.5117,0.5051,0.5015,37.1847,1.235,0.5064,2.78,0.58,AkerBP,2.0,0.35198805,0.55441654,1.337795287966728,0.5631601884447913,8.323505098520483,11.20856801832373
6420.5,9.0128,0.5635,0.5191,0.5128,0.5062,37.5716,1.228,0.5067,2.78,0.58,AkerBP,2.0,0.3474602,0.55247635,1.3264521777629852,0.561738631516401,8.017278319461337,10.862173182632914
6420.75,9.1722,0.5666,0.5186,0.5126,0.505,38.1526,1.2268,0.5067,2.78,0.58,AkerBP,2.0,0.34668648,0.5521515,1.3245164465904236,0.5614982338295269,7.965148890644251,10.814729392051877
6421.0,9.2984,0.5558,0.5116,0.5063,0.4995,38.7335,1.2275,0.5067,2.78,0.58,AkerBP,2.0,0.34713796,0.55234104,1.3256460505723953,0.561638543346135,7.995604934614682,10.842420238037302
6421.25,9.0314,0.5503,0.5033,0.4985,0.4941,38.7996,1.2322,0.5066,2.78,0.58,AkerBP,2.0,0.35017145,0.5536284,1.333240154981613,0.5625857171529437,8.199980115371947,11.051266710016511
6421.5,9.006,0.5441,0.4978,0.4928,0.4908,38.8658,1.2491,0.5061,2.78,0.58,AkerBP,2.0,0.36091366,0.55824625,1.360107551217079,0.5659067015750234,8.887002739338639,11.817170830868097
6421.75,9.0131,0.5422,0.4971,0.4912,0.4899,38.9249,1.2862,0.5052,2.78,0.58,AkerBP,2.0,0.38324615,0.5680627,1.415779157280922,0.5725791051611138,10.07457294984621,13.337115035849918
